"meter_id","name","kec_name","des_name","log_time","power_usage","capacity","hour"
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-21 21:04:49.000,0.09321250231181801334,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 01:08:49.000,0.06990937673386351001,0.9,1
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 04:08:54.000,0.05997223507635353981,0.9,4
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 07:09:03.000,0.03330557868442964197,0.9,7
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 10:09:13.000,0.21979648473635522502,0.9,10
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 13:09:23.000,0.11322849213691026743,0.9,13
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 16:09:32.000,0.06661115736885928393,0.9,16
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 19:09:47.000,0.17309292649098474149,0.9,19
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-25 22:09:51.000,0.14328026656793780134,0.9,22
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 00:10:19.000,0.03330557868442964197,0.9,0
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 03:10:28.000,0.02331390507910074938,0.9,3
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 06:10:38.000,0.01998149861239592955,0.9,6
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 09:10:47.000,0.13322231473771856786,0.9,9
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 12:10:56.000,0.04995836802664446295,0.9,12
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 15:11:06.000,0.17983348751156336592,0.9,15
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-08 18:11:15.000,0.07327227310574521232,0.9,18
